DATEPRD,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,onstreaminject_HRS,BORE_WI_VOL
19-Sep-09,5351,15/9-F-14,24,232.335,105.768,170.499,11.756,49.7951,61.836,86.891,28.049,4804,672235,871,24,7777
20-Sep-09,5351,15/9-F-14,24,223.807,105.906,173.729,11.756,69.18941,50.078,87.949,16.185,5644,786328,784,24,7938
21-Sep-09,5351,15/9-F-14,24,223.844,105.934,174.057,11.756,69.79259,49.787,86.538,15.904,4867,678028,800,24,7842
22-Sep-09,5351,15/9-F-14,24,224.079,105.945,174.25,11.756,69.39617,49.829,86.365,15.958,4848,675426,854,24,8007
23-Sep-09,5351,15/9-F-14,24,224.303,105.956,174.452,11.756,69.23127,49.851,87.323,15.994,4690,654196,553,24,7995
24-Sep-09,5351,15/9-F-14,24,230.587,105.912,172.807,11.756,55.29817,57.78,87.577,23.906,4271,597667,693,24,7937
25-Sep-09,5351,15/9-F-14,24,236.634,105.823,171.409,11.756,43.65718,65.225,87.328,31.402,3900,546136,733,24,7839
26-Sep-09,5351,15/9-F-14,10.83,236.74,105.825,171.651,18.756,43.04209,65.089,88.116,30.982,1751,245909,382,10.83,3403
27-Sep-09,5351,15/9-F-14,0,269.976,101.967,171.206,0,0,98.77,17.574,86.008,0,0,0,0,0
28-Sep-09,5351,15/9-F-14,0,270.539,101.221,168.12,0,0,102.418,13.292,102.418,0,0,0,0,0
29-Sep-09,5351,15/9-F-14,0,270.532,100.822,168.175,0,0,102.357,11.321,102.357,0,0,0,0,0
30-Sep-09,5351,15/9-F-14,0,270.407,100.62,168.994,0,0,101.413,11.118,99.084,0,0,0,0,0
01-Oct-09,5351,15/9-F-14,6.18,256.945,104.826,169.735,18.756,24.46164,87.21,59.068,55.304,430,63850,138,12.32,2811
02-Oct-09,5351,15/9-F-14,24,241.242,105.634,168.9,11.756,39.41919,72.342,84.659,39.019,3568,502468,285,24,7154
03-Oct-09,5351,15/9-F-14,24,236.778,105.742,169.925,11.756,43.00379,66.853,84.868,33.018,3895,543524,416,24,7467
04-Oct-09,5351,15/9-F-14,24,236.616,105.771,169.879,11.756,43.27173,66.737,86.468,32.869,3895,546666,407,24,7426
05-Oct-09,5351,15/9-F-14,23.16,237.039,105.784,170.145,11.756,42.45829,66.894,86.966,32.911,3740,522983,82,23.16,7105
06-Oct-09,5351,15/9-F-14,17.93,241.432,105.625,170.708,11.756,38.2258,70.724,80.099,37.183,2449,345959,716,24,5615
07-Oct-09,5351,15/9-F-14,24,237.365,105.805,170.603,11.756,43.27927,66.762,87.122,32.884,3803,532991,333,24,7226
08-Oct-09,5351,15/9-F-14,24,238.651,105.808,170.69,11.756,42.30382,67.96,86.561,34.233,3716,520270,420,24,6458
09-Oct-09,5351,15/9-F-14,24,240.943,105.781,170.575,11.756,40.27762,70.367,86.423,36.934,3537,496637,506,24,5541
10-Oct-09,5351,15/9-F-14,24,236.194,104.167,168.382,11.756,40.53982,67.811,83.557,34.737,3600,504695,539,24,5540
11-Oct-09,5351,15/9-F-14,24,239.867,105.796,171.293,11.756,41.16057,68.574,86.873,35.04,3581,501628,576,24,5660
12-Oct-09,5351,15/9-F-14,24,239.757,105.801,171.511,11.756,41.23936,68.246,87.683,34.735,3586,501596,626,24,5044
13-Oct-09,5351,15/9-F-14,21.5,241.857,105.738,171.972,11.756,37.6127,69.885,85.296,36.526,2731,381469,1790,19.67,4376
14-Oct-09,5351,15/9-F-14,24,239.354,105.783,171.529,11.756,41.05456,67.825,85.357,34.417,3478,489329,793,24,4120
15-Oct-09,5351,15/9-F-14,23.17,244.305,105.714,172.009,11.756,34.35144,72.296,84.26,38.611,2602,378527,2326,18.33,5028
16-Oct-09,5351,15/9-F-14,24,235.644,105.801,171.838,11.756,44.58628,63.806,87.405,29.75,3838,532675,694,24,6560
17-Oct-09,5351,15/9-F-14,6.64,235.718,105.677,176.06,11.756,42.1589,59.657,84.551,26.871,1120,147800,7,6.16,1669
18-Oct-09,5351,15/9-F-14,19.02,242.327,105.041,185.483,11.756,37.41535,56.844,72.242,27.55,2435,345845,812,21.34,5971
19-Oct-09,5351,15/9-F-14,24,234.776,105.807,171.3,11.756,44.29463,63.476,86.804,29.454,3684,517428,686,17.33,4571
20-Oct-09,5351,15/9-F-14,24,234.901,105.824,171.377,11.756,44.21148,63.524,85.239,29.52,3676,514402,1316,24,6499
21-Oct-09,5351,15/9-F-14,24,234.785,105.831,171.427,11.756,44.30952,63.358,81.981,29.371,3675,513898,1373,19.83,6561
22-Oct-09,5351,15/9-F-14,24,234.904,105.837,171.563,11.756,44.23523,63.341,81.968,29.369,3664,513064,1259,24,6464
23-Oct-09,5351,15/9-F-14,7.49,233.759,105.857,172.078,18.756,42.72117,61.681,82.594,27.604,1238,170504,418,24,5814
24-Oct-09,5351,15/9-F-14,4.51,261.589,104.765,180.437,11.756,18.10215,81.152,47.913,51.676,209,41062,85,19.58,5487
25-Oct-09,5351,15/9-F-14,24.5,241.828,105.789,173.395,11.756,39.83214,68.434,81.803,35.188,3384,472845,1073,23.83,6068
26-Oct-09,5351,15/9-F-14,24,236.376,105.896,173.527,11.756,45.56481,62.849,88.076,29.376,3776,528571,1486,24,6785
27-Oct-09,5351,15/9-F-14,24,236.123,105.915,173.639,11.756,45.62383,62.483,87.537,29.05,3783,528860,1489,24,6852
28-Oct-09,5351,15/9-F-14,24,237.3,105.914,173.65,11.756,44.40424,63.65,86.096,30.304,3742,519617,1469,24,6674
29-Oct-09,5351,15/9-F-14,22.33,239.585,105.873,174.332,11.756,41.56835,65.253,83.586,32.407,3256,452126,1283,22.17,6291
30-Oct-09,5351,15/9-F-14,23,240.336,105.887,173.983,11.756,40.72415,66.353,84.626,33.452,3460,483519,1356,24,6729
31-Oct-09,5351,15/9-F-14,24,245.373,105.83,173.07,11.756,37.27724,72.303,85.325,39.836,3159,441779,1343,24,6538
01-Nov-09,5351,15/9-F-14,24,244.806,105.825,173.324,11.756,37.7119,71.481,85.155,38.77,3226,451119,1307,24,6896
02-Nov-09,5351,15/9-F-14,24,244.838,105.826,173.507,11.756,37.66217,71.331,85.344,38.593,3214,449540,1269,24,6948
03-Nov-09,5351,15/9-F-14,24,244.5,105.832,173.835,11.756,38.02852,70.665,84.442,37.864,3260,456931,1223,24,6906
04-Nov-09,5351,15/9-F-14,21.5,247.645,105.762,174.747,11.756,33.93993,72.897,80.54,40.067,2602,367442,921,21.17,4630
05-Nov-09,5351,15/9-F-14,24,239.097,105.902,175.077,11.756,43.39606,64.02,85.599,30.592,3629,507952,1339,24,6678
06-Nov-09,5351,15/9-F-14,24,239.006,105.918,175.216,11.756,43.3805,63.791,85.131,30.366,3609,505793,1318,24,6869
07-Nov-09,5351,15/9-F-14,24,238.885,105.925,175.262,11.756,43.42679,63.623,87.234,30.174,3620,507089,1404,24,7000
08-Nov-09,5351,15/9-F-14,24,238.619,105.934,175.376,11.756,43.6222,63.243,88.448,29.787,3634,508579,1425,24,6898
09-Nov-09,5351,15/9-F-14,21.35,239.191,105.939,175.539,11.756,42.01924,63.652,86.531,30.275,3121,436649,1269,22,6002
10-Nov-09,5351,15/9-F-14,23.99,241.235,105.888,176.357,11.756,41.62264,64.878,83.529,31.529,3410,477859,1483,24,6621
11-Nov-09,5351,15/9-F-14,24,238.583,105.96,175.968,11.756,44.16423,62.615,86.315,29.139,3640,511022,1558,24,6834
12-Nov-09,5351,15/9-F-14,24,238.573,105.961,176.138,11.756,44.21343,62.435,84.049,28.971,3635,510312,1630,24,6852
13-Nov-09,5351,15/9-F-14,24,238.581,105.965,176.315,11.756,44.19709,62.266,85.452,28.781,3614,514697,1618,24,7312
14-Nov-09,5351,15/9-F-14,24,238.607,105.971,176.553,11.756,44.21148,62.054,86.104,28.606,3625,509568,1602,24,6968
15-Nov-09,5351,15/9-F-14,24,239.327,105.968,176.564,11.756,43.32067,62.763,86.878,29.384,3580,504210,1663,24,7237
16-Nov-09,5351,15/9-F-14,24,240.681,105.954,176.533,11.756,41.89396,64.149,85.817,30.992,3506,493979,1454,24,6993
17-Nov-09,5351,15/9-F-14,24,243.559,105.922,176.096,11.756,38.97012,67.462,86.045,35.068,3296,465314,874,24,6779
18-Nov-09,5351,15/9-F-14,24,244.171,105.907,176.063,11.756,38.42847,68.107,87.176,35.829,3201,451519,1134,24,6993
19-Nov-09,5351,15/9-F-14,24,244.002,105.904,176.352,11.756,38.61873,67.65,85.755,35.386,3200,452524,1102,24,6811
20-Nov-09,5351,15/9-F-14,22.67,247.002,105.866,177.741,11.756,34.98098,69.261,83.14,37.051,2699,380363,966,21.5,5945
21-Nov-09,5351,15/9-F-14,24,243.58,105.91,176.502,11.756,38.95681,67.078,86.53,34.728,3223,455765,1156,24,6705
22-Nov-09,5351,15/9-F-14,24,243.762,105.913,176.635,11.756,38.74985,67.127,86.117,34.856,3198,451778,1086,24,6516
23-Nov-09,5351,15/9-F-14,21.5,246.738,105.865,176.755,11.756,35.56386,69.983,85.907,37.585,2571,364109,892,21.58,5407
24-Nov-09,5351,15/9-F-14,22.25,246.32,105.854,176.974,11.756,36.07215,69.347,85.258,36.328,2700,383391,1568,20.5,6195
25-Nov-09,5351,15/9-F-14,24,244.697,105.909,176.563,11.756,37.96721,68.134,85.025,35.178,3147,442953,605,24,6646
26-Nov-09,5351,15/9-F-14,24,245.695,105.895,176.426,11.756,36.45527,69.269,84.706,36.264,3085,437980,1431,24,8022
27-Nov-09,5351,15/9-F-14,24,246.252,105.903,176.692,11.756,36.42135,69.56,87.087,36.565,3100,439792,1324,24,7776
28-Nov-09,5351,15/9-F-14,24,246.947,105.908,176.947,11.756,37.13863,70,88.112,37.087,3091,438508,1325,24,7560
29-Nov-09,5351,15/9-F-14,24,243.881,105.947,177.466,11.756,39.65053,66.415,88.047,33.941,3281,475553,1475,23.5,7269
30-Nov-09,5351,15/9-F-14,24,242.973,105.969,177.646,11.756,39.43366,65.327,88.267,32.814,3325,469593,1596,24,7607
01-Dec-09,5351,15/9-F-14,24,243.131,105.978,177.956,11.756,40.27002,65.175,87.303,32.684,3305,467211,1464,24,7613
02-Dec-09,5351,15/9-F-14,24,243.136,105.985,178.252,11.756,40.31321,64.884,84.905,32.423,3319,469785,1620,24,7790
03-Dec-09,5351,15/9-F-14,24,243.218,105.989,178.406,11.756,40.26449,64.813,84.779,32.193,3300,467068,1596,24,7476
04-Dec-09,5351,15/9-F-14,24,243.155,105.992,178.541,11.756,40.29132,64.614,85.824,31.213,2913,411044,1476,24,7759
05-Dec-09,5351,15/9-F-14,24,244.415,105.986,178.894,11.756,39.20698,65.521,86.064,32.078,2798,394718,1399,24,7797
06-Dec-09,5351,15/9-F-14,24,241.798,106.015,179.168,11.756,41.78386,62.63,85.789,28.868,3032,425641,1565,24,8138
07-Dec-09,5351,15/9-F-14,24,243.184,106,179.089,11.756,40.261,64.095,86.618,30.504,2896,406574,1485,24,8130
08-Dec-09,5351,15/9-F-14,24,243.098,106.001,179.154,11.756,40.28701,63.944,86.455,30.369,2764,387412,1596,24,8219
09-Dec-09,5351,15/9-F-14,24,242.275,106.012,179.306,11.756,41.02847,62.969,86.944,29.324,2821,393679,1666,24,8204
10-Dec-09,5351,15/9-F-14,24,241.129,106.029,179.416,11.756,42.01759,61.712,88.994,27.962,2900,404485,1326,24,8130
11-Dec-09,5351,15/9-F-14,24,240.704,106.041,179.555,11.756,42.24799,61.149,89.324,27.397,2919,408679,1119,24,8066
12-Dec-09,5351,15/9-F-14,24,240.602,106.046,179.706,11.756,42.27879,60.896,89.263,27.311,2920,408027,1804,24,8014
13-Dec-09,5351,15/9-F-14,24,240.403,106.051,179.931,11.756,42.36138,60.472,89.26,27.893,2920,408533,2079,24,7965
14-Dec-09,5351,15/9-F-14,24,240.319,106.057,180.094,11.756,42.33033,60.226,89.25,27.664,2911,408317,1922,24,7892
15-Dec-09,5351,15/9-F-14,24,240.253,106.059,180.16,11.756,42.29421,60.094,89.18,27.54,2875,415935,1869,24,7856
16-Dec-09,5351,15/9-F-14,24,240.246,106.061,180.252,11.756,42.29172,59.994,88.763,27.464,2894,404955,1165,24,7667
17-Dec-09,5351,15/9-F-14,22.86,240.201,106.067,180.68,11.756,42.33026,59.52,87.641,27.266,2753,387139,1817,23,6930
18-Dec-09,5351,15/9-F-14,23.48,247.31,105.952,181.03,11.756,34.65937,66.28,84.442,33.667,2130,294893,1575,20.5,3162
19-Dec-09,5351,15/9-F-14,15.03,237.219,106.059,179.774,11.756,42.94307,57.445,87.634,24.869,1770,246139,1405,24,2745
20-Dec-09,5351,15/9-F-14,22.48,236.751,105.969,180.867,11.756,45.45265,55.884,83.246,23.054,2753,380167,2297,24,4387
21-Dec-09,5351,15/9-F-14,24,232.696,106.08,179.486,11.756,48.29858,53.21,85.865,20.342,3061,423082,2408,24,5020
22-Dec-09,5351,15/9-F-14,24,232.484,106.094,179.662,11.756,48.58062,52.822,86.596,19.946,3042,422437,1796,24,7223
23-Dec-09,5351,15/9-F-14,24,231.284,106.121,180.021,11.756,51.13866,51.262,88.052,18.221,3222,447370,2270,24,7153
24-Dec-09,5351,15/9-F-14,24,230.624,106.148,180.245,11.756,52.57536,50.379,88.871,17.256,3305,459027,2589,24,7165
25-Dec-09,5351,15/9-F-14,18.83,236.33,106.064,181.415,11.756,44.01092,54.914,83.37,22.283,2206,308848,1595,24,6213
26-Dec-09,5351,15/9-F-14,24,234.645,106.114,180.211,11.756,47.01093,54.434,89.054,21.641,2992,417846,2372,24,6922
27-Dec-09,5351,15/9-F-14,24,231.957,106.151,180.543,11.756,51.02367,51.415,89.406,18.379,3206,447404,1759,24,6965
28-Dec-09,5351,15/9-F-14,24,233.451,106.135,180.415,11.756,48.28459,53.037,89.149,20.166,2912,405893,2312,24,7235
29-Dec-09,5351,15/9-F-14,24,233.687,106.135,180.653,11.756,48.18231,53.035,88.957,20.169,2893,405099,2202,24,7221
30-Dec-09,5351,15/9-F-14,24,233.804,106.137,180.862,11.756,48.23385,52.942,88.755,20.087,2892,404604,2350,24,7183
31-Dec-09,5351,15/9-F-14,24,233.682,106.141,180.975,11.756,48.56892,52.707,89.087,19.79,2891,420899,2276,24,7292
01-Jan-10,5351,15/9-F-14,24,232.949,106.155,181.268,11.756,50.15083,51.681,87.925,18.712,2956,414039,2433,24,7013
02-Jan-10,5351,15/9-F-14,24,232.889,106.164,181.546,11.756,50.69465,51.343,88.171,18.365,2973,416050,2626,24,6667
03-Jan-10,5351,15/9-F-14,24,235.012,106.153,181.59,11.756,47.66568,53.422,89.038,20.643,2830,396692,2352,24,6537
04-Jan-10,5351,15/9-F-14,24,237.129,106.124,181.546,11.756,44.70623,55.583,88.886,22.977,2703,379733,2135,24,6402
05-Jan-10,5351,15/9-F-14,24,236.426,106.131,181.768,11.756,45.74376,54.657,88.613,21.958,2746,385610,1564,24,6443
06-Jan-10,5351,15/9-F-14,24,236.246,106.14,181.93,11.756,46.05398,54.315,88.42,21.614,2756,386478,1598,24,6476
07-Jan-10,5351,15/9-F-14,24,236.65,106.14,182.085,11.756,44.7401,54.564,88.082,21.91,2725,382552,2041,24,6355
08-Jan-10,5351,15/9-F-14,24,236.637,106.145,182.248,11.756,44.80523,54.389,88.158,21.767,2723,382202,1668,24,6531
09-Jan-10,5351,15/9-F-14,22.83,240.821,106.11,182.822,11.756,39.72879,57.999,85.779,25.454,2302,337751,1609,17.17,4223
10-Jan-10,5351,15/9-F-14,24,236.295,106.136,182.206,11.756,44.94371,54.09,87.835,21.457,2727,382361,1760,24,6844
11-Jan-10,5351,15/9-F-14,24,236.347,106.149,182.379,11.756,45.87758,53.968,88.429,21.326,2714,380460,1998,24,6933
12-Jan-10,5351,15/9-F-14,24,236.456,106.154,182.58,11.756,46.00541,53.876,86.191,21.238,2712,379376,1801,24,7281
13-Jan-10,5351,15/9-F-14,24,236.377,106.163,182.783,11.756,46.34277,53.594,83.626,20.921,2713,379315,2009,24,8022
14-Jan-10,5351,15/9-F-14,24,236.18,106.175,182.987,11.756,46.98715,53.193,84.064,20.472,2710,379240,2593,24,8092
15-Jan-10,5351,15/9-F-14,24,235.084,106.199,183.337,11.756,49.2231,51.747,85.651,18.892,2763,386570,2596,24,8238
16-Jan-10,5351,15/9-F-14,24,235.367,106.209,183.591,11.756,49.22629,51.776,84.202,18.916,2734,381587,2788,24,8104
17-Jan-10,5351,15/9-F-14,24,235.609,106.217,183.842,11.756,49.30579,51.767,85.163,18.906,2696,376652,2792,24,8045
18-Jan-10,5351,15/9-F-14,24,236.04,106.228,184.183,11.756,49.25979,51.858,86.59,18.984,2841,396262,2534,24,7103
19-Jan-10,5351,15/9-F-14,24,236.468,106.238,184.533,11.756,49.21074,51.935,87.825,19.065,2813,392758,2477,24,6883
20-Jan-10,5351,15/9-F-14,24,194.358,87.219,142.346,11.756,49.24111,52.012,86.077,19.135,2790,389181,2596,24,7068
21-Jan-10,5351,15/9-F-14,24,237.161,106.251,184.904,11.756,49.08621,52.257,84.836,19.387,2759,386979,2599,24,7252
22-Jan-10,5351,15/9-F-14,24,237.353,106.259,185.163,11.756,49.1617,52.191,84.69,19.31,2747,386244,2596,24,6941
23-Jan-10,5351,15/9-F-14,24,252.976,106.149,186.745,11.756,34.02369,66.231,82.041,33.512,1936,282456,1787,24,6743
24-Jan-10,5351,15/9-F-14,24,244.033,106.179,185.946,11.756,43.62859,58.087,84.696,25.389,2513,360985,2321,24,6959
25-Jan-10,5351,15/9-F-14,24,240.362,106.255,186.022,11.756,46.5828,54.34,88.505,21.635,2689,375909,2572,24,7115
26-Jan-10,5351,15/9-F-14,23.33,242.975,106.235,186.489,11.756,42.99535,56.486,87.134,23.809,2447,351148,2301,22,6536
27-Jan-10,5351,15/9-F-14,24,243.43,106.233,186.037,11.756,42.89603,57.393,88.679,24.976,2549,357687,2415,24,8227
28-Jan-10,5351,15/9-F-14,24,246.257,106.198,186.03,11.756,40.236,60.227,88.713,28.131,2393,335621,2352,24,8277
29-Jan-10,5351,15/9-F-14,24,245.085,106.211,186.201,11.756,41.8779,58.884,89.151,26.625,2431,341029,2287,24,8422
30-Jan-10,5351,15/9-F-14,24,245.007,106.222,186.378,11.756,42.23114,58.629,89.23,26.329,2421,339828,2351,24,8472
31-Jan-10,5351,15/9-F-14,24,245.32,106.229,186.585,11.756,42.24382,58.735,89.126,26.444,2410,338546,2453,24,8473
01-Feb-10,5351,15/9-F-14,24,245.58,106.236,186.788,11.756,42.29213,58.792,89.456,26.486,2416,338848,2464,24,8495
02-Feb-10,5351,15/9-F-14,24,246.168,106.243,187.076,11.756,42.05474,59.092,89.506,26.743,2391,336403,2524,24,8330
03-Feb-10,5351,15/9-F-14,24,248.223,106.226,187.341,11.756,40.59522,60.882,89.431,28.586,2476,361124,2384,24,7798
04-Feb-10,5351,15/9-F-14,24,247.969,106.236,187.621,11.756,40.99142,60.348,87.548,28.108,2512,356665,2971,24,7858
05-Feb-10,5351,15/9-F-14,24,247.048,106.255,187.865,11.756,42.09382,59.183,86.018,26.891,2595,364436,2444,24,8075
06-Feb-10,5351,15/9-F-14,24,247.636,106.258,187.967,11.756,41.78783,59.669,88.391,27.401,2573,361846,1801,24,8109
07-Feb-10,5351,15/9-F-14,24,247.812,106.266,188.215,11.756,41.9794,59.597,89.704,27.271,2547,361152,2570,24,7885
08-Feb-10,5351,15/9-F-14,24,246.703,106.284,188.401,11.756,43.33474,58.303,89.974,25.871,2609,367110,2750,24,7874
09-Feb-10,5351,15/9-F-14,24,247.385,106.291,188.588,11.756,42.84323,58.797,89.972,26.419,2579,362762,2725,24,7450
10-Feb-10,5351,15/9-F-14,24,188.63,80.616,128.593,11.756,41.72771,60.037,89.643,27.783,2522,355403,2616,24,7282
11-Feb-10,5351,15/9-F-14,24,250.189,106.276,188.947,11.756,40.50128,61.242,89.822,29.007,2501,350906,2280,24,7316
12-Feb-10,5351,15/9-F-14,24,252.755,106.266,189.318,11.756,38.67041,63.438,89.674,31.453,2369,330996,2248,24,6996
13-Feb-10,5351,15/9-F-14,24,252.443,106.216,188.673,11.756,38.78539,63.77,89.565,31.729,2427,333709,2360,24,4673
14-Feb-10,5351,15/9-F-14,15.33,222.27,94.156,160.845,11.756,34.2605,61.426,83.641,31.886,1437,201411,1288,13.59,4175
15-Feb-10,5351,15/9-F-14,13.7,0,0,69.259,11.756,28.83903,69.259,74.336,38.153,1006,137508,673,11.08,3139
16-Feb-10,5351,15/9-F-14,24,0,0,59.769,11.756,41.81106,59.769,86.367,27.405,2652,372253,2368,24,7917
17-Feb-10,5351,15/9-F-14,24,0,0,59.813,11.756,41.78546,59.813,85.403,27.46,2606,366026,2296,24,7755
18-Feb-10,5351,15/9-F-14,21.6,0,0,61.798,11.756,39.01851,61.798,84.574,29.24,2142,300735,1979,19.83,7137
19-Feb-10,5351,15/9-F-14,24,0,0,60.529,11.756,41.37897,60.529,88.952,28.173,2561,359809,2446,24,7265
20-Feb-10,5351,15/9-F-14,24,0,0,61.037,11.756,40.98189,61.037,89.616,28.708,2519,353952,2469,24,7364
21-Feb-10,5351,15/9-F-14,24,0,0,61.196,11.756,40.0962,61.196,89.734,28.837,2493,350038,2467,24,7026
22-Feb-10,5351,15/9-F-14,24,0,0,61.639,18.756,40.83428,61.639,89.871,29.284,2485,350027,2479,24,6851
23-Feb-10,5351,15/9-F-14,23.08,71.155,30.076,7.219,18.756,37.11508,63.935,88.951,31.643,2145,307980,2126,20.33,5444
24-Feb-10,5351,15/9-F-14,24,250.828,106.349,190.246,18.756,41.87801,60.582,89.337,28.127,2532,360704,2651,24,7408
25-Feb-10,5351,15/9-F-14,18.5,49.45,20.96,10.667,18.756,40.5281,60.117,87.489,28.341,1710,243035,1755,18.5,7119
26-Feb-10,5351,15/9-F-14,20.36,255.381,106.219,191.414,18.756,36.96189,63.967,83.637,31.672,1660,239149,2392,14.36,4765
27-Feb-10,5351,15/9-F-14,17.6,251.288,106.329,191.877,18.756,39.41237,59.41,89.231,28.45,1630,227262,2474,18.48,4280
02-Mar-10,5351,15/9-F-14,1.53,279.679,102.803,178.166,18.756,7.91389,101.513,12.135,76.574,52,3685,31,0,0
03-Mar-10,5351,15/9-F-14,23.5,252.143,106.134,188.595,14.756,38.44253,63.548,82.913,31.236,2114,291749,2110,23.16,6470
04-Mar-10,5351,15/9-F-14,23.67,247.415,106.248,186.971,14.756,40.98575,60.444,89.219,27.96,2333,322810,1967,24,7446
05-Mar-10,5351,15/9-F-14,24,244.446,106.268,185.904,14.756,43.07371,58.542,89.341,25.663,2475,341963,2142,24,7494
06-Mar-10,5351,15/9-F-14,20.99,244.461,106.263,185.194,14.756,41.36151,59.267,88.411,26.604,2079,286934,1841,21.83,5655
08-Mar-10,5351,15/9-F-14,12.01,248.937,105.975,184.769,14.756,37.25504,64.167,80.31,31.563,1152,159842,747,0,0
09-Mar-10,5351,15/9-F-14,24,244.02,106.276,184.44,14.756,42.28964,59.58,89.238,26.736,2407,331941,2575,11.43,1444
10-Mar-10,5351,15/9-F-14,24,242.908,106.267,183.483,14.756,42.23992,59.425,89.452,26.63,2353,324893,2029,24,3290
11-Mar-10,5351,15/9-F-14,23.67,243.739,106.244,183.4,14.756,39.95633,60.339,88.618,27.624,2413,334738,2137,23.5,2923
12-Mar-10,5351,15/9-F-14,21.75,251.866,106.105,185.512,14.756,30.61271,66.354,81.36,33.616,2035,288251,1671,15.5,2500
13-Mar-10,5351,15/9-F-14,24,239.668,106.279,183.301,14.756,43.45385,56.366,89.479,23.403,2652,382979,2404,24,7568
14-Mar-10,5351,15/9-F-14,24,239.399,106.329,184.152,14.756,46.10377,55.247,89.165,22.249,2683,383734,2517,24,7685
15-Mar-10,5351,15/9-F-14,24,241.307,106.326,184.621,14.756,44.31618,56.687,89.746,23.812,2551,360312,2930,24,7748
16-Mar-10,5351,15/9-F-14,24,243.615,106.318,185.099,14.756,42.54006,58.515,89.64,25.697,2444,346537,2515,24,7766
17-Mar-10,5351,15/9-F-14,24,244.474,106.309,185.509,14.756,41.93866,58.965,88.924,26.199,2364,330495,2708,24,5842
18-Mar-10,5351,15/9-F-14,24,243.129,106.298,185.232,14.756,42.64225,57.897,88.239,25.015,2303,336307,2356,24,4098
19-Mar-10,5351,15/9-F-14,24,242.345,106.287,184.855,14.756,42.67783,57.49,87.25,24.345,2275,318026,2039,24,3980
20-Mar-10,5351,15/9-F-14,24,241.645,106.279,184.389,14.756,42.73583,57.256,88.913,24.119,2252,314261,2036,24,3921
21-Mar-10,5351,15/9-F-14,24,240.823,106.273,183.972,14.756,42.77059,56.851,89.556,23.727,2221,309661,2031,24,3893
22-Mar-10,5351,15/9-F-14,24,238.618,106.278,183.743,14.756,45.04114,54.875,88.508,21.619,2650,370156,2365,24,3889
23-Mar-10,5351,15/9-F-14,24,235.974,106.308,183.635,14.756,48.26827,52.338,89.142,18.905,2764,391352,2745,24,6601
24-Mar-10,5351,15/9-F-14,24,236.841,106.321,184.087,14.756,47.66879,52.753,87.898,19.374,2723,384920,2564,24,8966
25-Mar-10,5351,15/9-F-14,24,237.292,106.333,184.509,14.756,47.66528,52.782,87.838,19.339,2711,382932,2633,24,9021
26-Mar-10,5351,15/9-F-14,24,238.497,106.34,184.944,14.756,46.88428,53.554,86.822,20.134,2608,368334,2648,24,8817
27-Mar-10,5351,15/9-F-14,24,239.166,106.346,185.278,14.756,46.51512,53.888,88.298,20.455,2539,359369,2546,24,8715
28-Mar-10,5351,15/9-F-14,23,239.774,106.358,185.685,14.756,45.70987,54.09,89.245,20.643,2372,334871,2456,23,7933
29-Mar-10,5351,15/9-F-14,24,240.441,106.366,186.054,14.756,46.67963,54.387,89.959,20.932,2380,336591,2496,24,8367
30-Mar-10,5351,15/9-F-14,24,242.177,106.36,186.43,14.756,45.17448,55.747,87.9,22.369,2555,363967,2557,24,8423
31-Mar-10,5351,15/9-F-14,24,242.626,106.365,186.84,14.756,44.14556,55.786,87.417,22.349,2530,360196,2766,24,8484
01-Apr-10,5351,15/9-F-14,0,270.799,103.854,215.275,14.756,5.29467,55.524,43.177,19.218,0,0,0,12,2489
02-Apr-10,5351,15/9-F-14,9.14,249.669,105.911,195.522,14.756,35.25645,54.147,75.847,23.092,805,116947,818,24,8084
03-Apr-10,5351,15/9-F-14,23.33,245.918,106.35,188.026,18.756,42.41543,57.892,86.366,24.574,2329,327884,2459,22.67,7764
04-Apr-10,5351,15/9-F-14,24,243.646,106.407,188.125,18.756,45.9297,55.521,88.619,22.213,2650,372779,2812,24,8141
05-Apr-10,5351,15/9-F-14,24,244.66,106.418,188.484,18.756,44.41959,56.177,89.293,22.96,2592,366142,2694,24,8125
06-Apr-10,5351,15/9-F-14,24,245.686,106.42,188.756,18.756,44.62284,56.93,87.617,23.747,2570,364123,2625,24,8272
07-Apr-10,5351,15/9-F-14,24,246.05,106.429,188.988,18.756,44.61911,57.062,89.838,23.805,2567,364373,2832,24,8011
08-Apr-10,5351,15/9-F-14,24,247.136,106.433,189.301,18.756,43.97973,57.836,90.651,24.635,2640,375786,2659,24,8044
09-Apr-10,5351,15/9-F-14,24,248.222,106.421,189.335,18.756,43.05264,58.887,90.803,25.772,2594,364622,2459,24,5354
10-Apr-10,5351,15/9-F-14,24,247.492,106.396,188.738,18.756,42.74849,58.753,90.617,25.69,2575,359872,2478,22.94,3925
11-Apr-10,5351,15/9-F-14,24,246.805,106.382,188.38,18.756,42.69167,58.425,90.255,25.406,2549,356322,2402,20.73,4595
