DATEPRD,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,onstreaminject_HRS,BORE_WI_VOL
06-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6313
07-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6222
08-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6714
09-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6892
10-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,23.5,5834
11-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6169
12-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6483
13-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6508
14-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6421
15-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6300
16-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6117
17-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6021
18-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6493
19-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6420
20-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6571
21-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6602
22-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6524
23-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6506
24-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6623
25-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6622
26-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6553
27-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6498
28-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6425
29-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6395
30-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6354
31-07-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6438
01-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6427
02-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6375
03-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6418
04-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6415
05-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,21.83,5703
06-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6671
07-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,22,6092
08-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6437
09-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6826
10-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6712
11-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6596
12-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6523
13-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6447
14-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6449
15-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6279
16-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0
17-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,16.34,4151
30-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4115
31-08-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,22.33,3996
01-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,18.33,3919
02-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5959
03-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5875
04-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5717
05-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5979
06-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5978
07-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5814
08-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6192
09-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6334
10-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6246
11-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5597
12-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4225
13-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4730
14-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4282
15-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,3746
16-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4136
17-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5363
18-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,19.67,3893
19-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4381
20-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4304
21-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4533
22-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,3932
23-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,7.49,3672
24-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,22,5498
27-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6805
28-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6847
29-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6936
30-09-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,11.67,4357
01-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4889
02-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,8493
03-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,8873
04-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,23.25,7190
05-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6270
06-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7020
07-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6092
08-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,21.17,4745
09-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5969
10-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6234
11-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6175
12-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6386
13-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6494
14-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6499
15-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6627
16-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6557
17-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6486
18-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,16.67,5946
19-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6585
20-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6827
21-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7308
22-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7458
23-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7194
24-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6612
25-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6453
26-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6264
27-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6351
28-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6337
29-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6329
30-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,15.49,4063
31-10-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,23.68,6869
03-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7376
04-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0.24,11
05-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,12.84,3919
06-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7665
07-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7439
08-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,21.67,6139
09-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6858
10-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6998
11-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6951
12-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,3585
13-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,3895
14-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4057
15-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,14.25,2427
16-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4058
17-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,21.58,3674
18-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,3989
19-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,3976
20-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4002
21-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,3954
22-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,22.58,4497
23-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,8035
24-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,8272
25-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,8388
26-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,8366
27-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,8294
28-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,8180
29-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,8383
30-11-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7209
01-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6102
02-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6415
03-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6549
04-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6597
05-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6568
06-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6565
07-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6588
08-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5798
09-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,13.03,2985
10-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,11.98,3075
11-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6575
12-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6631
13-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6662
14-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6824
15-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6730
16-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6621
17-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6331
18-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,23.17,6183
19-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6168
20-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6059
21-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6286
22-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6219
23-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6175
24-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6160
25-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6180
26-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6170
27-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6154
28-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,20.67,5159
29-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,3810
30-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6873
31-12-2010,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7215
01-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6077
02-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6078
03-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6288
04-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6432
05-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6253
06-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6063
07-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6070
08-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6028
09-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6107
10-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,20.08,5307
11-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,15,3382
12-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5905
13-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5703
14-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6377
15-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6517
16-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6403
17-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6397
18-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6422
19-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6424
20-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6392
21-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6384
22-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6353
23-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6328
24-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6339
25-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6379
26-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6412
27-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6382
28-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6350
29-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6269
30-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5624
31-01-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5639
01-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,23.28,6325
02-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,11.89,2032
06-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,21.33,4059
07-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4010
08-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4438
09-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,12.33,993
10-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4449
11-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4379
12-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4473
13-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,17.67,3265
14-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,7.11,1340
15-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,12.14,3795
16-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5250
17-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7720
18-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7837
19-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7893
20-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,23,7491
21-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7883
22-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7808
23-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7841
24-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7501
25-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6217
26-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6119
27-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6139
28-02-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6132
01-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6091
02-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6159
03-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6075
04-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6216
05-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6219
06-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,19.42,4665
07-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5902
08-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6212
09-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6292
10-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6085
11-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6005
12-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5955
13-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6333
14-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6325
15-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6350
16-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6289
17-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,14.5,3152
18-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6573
19-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6402
20-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5470
21-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6796
22-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6047
23-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6464
24-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6369
25-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,21.83,6554
26-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6085
27-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,13.67,3653
28-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6462
29-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5847
30-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6017
31-03-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,22.83,5775
01-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6168
02-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6163
03-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6201
04-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6181
05-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,21,5591
06-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,13,2871
07-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,3334
08-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,7284
09-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,8591
10-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,8441
11-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,17.17,3558
12-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6683
13-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,21.33,5748
14-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,5868
15-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6121
16-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6121
17-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6080
18-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6113
19-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6031
20-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6047
21-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,4909
22-04-2011,7078,15/9-F-11,0,0,0,0,0,0,0,0,0,0,0,0,24,6243
